ID;DT_NOTIFIC;UMIDADE;TEMPERATURA;REGIAO
A21539;27/07/2020;38;17,21;Curitiba
A21540;28/07/2020;34;18,92;Curitiba
A21541;29/07/2020;;10,44;Curitiba
A21542;31/07/2020;62;12,66;Curitiba
A21543;01/08/2020;36;14,76;Curitiba
A21544;02/08/2020;28;14,49;Curitiba
A21545;04/08/2020;33;14,90;Curitiba
A21546;05/08/2020;35;15,77;Curitiba
A21547;06/08/2020;26;16,06;Curitiba
A21548;07/08/2020;28;16,53;Curitiba
A21549;08/08/2020;32;16,03;Curitiba
A21550;09/08/2020;30;17,58;Curitiba
A21551;10/08/2020;27;18,24;Curitiba
A21552;11/08/2020;26;18,20;Curitiba
A21553;12/08/2020;51;15,32;Curitiba
A21554;13/08/2020;56;15,87;Curitiba
A21555;14/08/2020;46;19,17;Curitiba
A21556;15/08/2020;60;15,38;Curitiba
A21557;16/08/2020;85;14,23;Curitiba
A21558;17/08/2020;65;16,48;Curitiba
A21559;18/08/2020;;15,17;Curitiba
A21560;19/08/2020;84;13,87;Curitiba
A21561;24/08/2020;52;12,46;Curitiba
A21562;27/08/2020;24;16,10;Curitiba
A21563;28/08/2020;21;17,63;Curitiba
A21564;29/08/2020;24;20,12;Curitiba
A21565;30/08/2020;21;20,92;Curitiba
A21566;31/08/2020;70;15,45;Curitiba
A21567;01/09/2020;81;14,82;Curitiba
A21568;02/09/2020;74;15,82;Curitiba
A21569;03/09/2020;35;20,19;Curitiba
A21570;04/09/2020;30;21,03;Curitiba
A21571;05/09/2020;31;19,02;Curitiba
A21572;06/09/2020;25;19,88;Curitiba
A21573;07/09/2020;57;18,09;Curitiba
A21574;09/09/2020;51;18,49;Curitiba
A21575;10/09/2020;22;21,16;Curitiba
A21576;11/09/2020;25;21,88;Curitiba
A21577;12/09/2020;22;23,61;Curitiba
A21578;13/09/2020;23;22,39;Curitiba
A21579;14/09/2020;23;22,22;Curitiba
A21580;15/09/2020;67;12,63;Curitiba
A21581;16/09/2020;35;18,02;Curitiba
A21582;17/09/2020;38;18,79;Curitiba
A21583;18/09/2020;34;20,80;Curitiba
A21584;19/09/2020;22;21,11;Curitiba
A21585;20/09/2020;72;13,13;Curitiba
A21586;21/09/2020;71;11,46;Curitiba
A21587;22/09/2020;61;11,01;Curitiba
A21588;23/09/2020;64;14,38;Curitiba
A21589;24/09/2020;28;17,66;Curitiba
A21590;25/09/2020;18;19,02;Curitiba
A21591;27/09/2020;21;24,35;Curitiba
A21592;28/09/2020;61;18,34;Curitiba
A21593;29/09/2020;71;16,65;Curitiba
A21594;30/09/2020;23;21,67;Curitiba
A21595;01/10/2020;27;25,09;Curitiba
A21596;02/10/2020;21;27,82;Curitiba
A21597;03/10/2020;31;18,24;Curitiba
A21598;04/10/2020;68;15,59;Curitiba
A21599;05/10/2020;45;21,62;Curitiba
A21600;06/10/2020;27;24,47;Curitiba
A21601;08/10/2020;68;18,55;Curitiba
A21602;09/10/2020;;15,84;Curitiba
A21603;10/10/2020;27;16,46;Curitiba
A21604;11/10/2020;45;15,46;Curitiba
A21605;12/10/2020;27;18,22;Curitiba
A21606;13/10/2020;27;21,48;Curitiba
A21607;14/10/2020;34;20,53;Curitiba
A21608;15/10/2020;66;16,83;Curitiba
A21609;16/10/2020;54;15,02;Curitiba
A21610;17/10/2020;51;14,53;Curitiba
A21611;18/10/2020;64;15,79;Curitiba
A21612;19/10/2020;63;18,27;Curitiba
A21613;21/10/2020;49;19,33;Curitiba
A21614;22/10/2020;53;17,91;Curitiba
A21615;23/10/2020;59;17,66;Curitiba
A21616;24/10/2020;52;18,33;Curitiba
A21617;25/10/2020;44;19,02;Curitiba
A21618;26/10/2020;41;20,13;Curitiba
A21619;28/10/2020;13;22,20;Curitiba
A21620;29/10/2020;31;0,20;Curitiba
A21621;30/10/2020;;12,98;Curitiba
A21622;31/10/2020;74;13,05;Curitiba
A21623;01/11/2020;60;13,18;Curitiba
A21624;04/11/2020;59;13,69;Curitiba
A21625;05/11/2020;22;15,56;Curitiba
A21626;06/11/2020;36;15,63;Curitiba
A21627;07/11/2020;22;18,40;Curitiba
A21628;09/11/2020;59;18,14;Curitiba
A21629;10/11/2020;42;20,02;Curitiba
A21630;11/11/2020;79;18,17;Curitiba
A21631;12/11/2020;43;19,82;Curitiba
A21632;13/11/2020;45;20,50;Curitiba
A21633;14/11/2020;40;21,55;Curitiba
A21634;16/11/2020;36;23,03;Curitiba
A21635;17/11/2020;60;19,00;Curitiba
A21636;18/11/2020;73;14,47;Curitiba
A21637;19/11/2020;69;14,67;Curitiba
A21638;20/11/2020;46;15,89;Curitiba
A21639;21/11/2020;47;16,50;Curitiba
A21640;22/11/2020;43;17,74;Curitiba
A21641;23/11/2020;38;18,63;Curitiba
A21642;24/11/2020;46;19,12;Curitiba
A21643;25/11/2020;26;23,02;Curitiba
A21644;26/11/2020;25;24,56;Curitiba
A21645;27/11/2020;64;19,87;Curitiba
A21646;28/11/2020;44;21,87;Curitiba
A21647;30/11/2020;53;21,34;Curitiba
A21648;01/12/2020;75;19,13;Curitiba
A21649;02/12/2020;48;21,49;Curitiba
A21650;03/12/2020;49;20,63;Curitiba
A21651;04/12/2020;55;19,67;Curitiba
A21652;05/12/2020;;16,01;Curitiba
A21653;06/12/2020;;15,79;Curitiba
A21654;08/12/2020;28;21,04;Curitiba
A21655;09/12/2020;37;20,96;Curitiba
A21656;10/12/2020;46;20,47;Curitiba
A21657;11/12/2020;35;22,38;Curitiba
A21658;12/12/2020;27;23,04;Curitiba
A21659;13/12/2020;50;21,49;Curitiba
A21660;14/12/2020;41;21,90;Curitiba
A21661;15/12/2020;53;20,56;Curitiba
A21662;16/12/2020;45;21,67;Curitiba
A21663;17/12/2020;63;20,49;Curitiba
A21664;18/12/2020;47;21,44;Curitiba
A21665;20/12/2020;47;22,01;Curitiba
A21666;22/12/2020;66;19,58;Curitiba
A21667;23/12/2020;57;19,67;Curitiba
A21668;24/12/2020;40;19,71;Curitiba
A21669;25/12/2020;48;19,12;Curitiba
A21670;26/12/2020;45;19,74;Curitiba
A21671;27/12/2020;52;20,60;Curitiba
A21672;28/12/2020;50;0,21;Curitiba
A21673;29/12/2020;48;21,86;Curitiba
A21674;30/12/2020;34;24,19;Curitiba
A21675;31/12/2020;60;21,62;Curitiba
A21676;01/01/2021;68;19,97;Curitiba
A21677;02/01/2021;62;18,85;Curitiba
A21678;03/01/2021;56;18,15;Curitiba
A21679;04/01/2021;50;19,47;Curitiba
A21680;05/01/2021;47;21,98;Curitiba
A21681;06/01/2021;50;23,03;Curitiba
A21682;07/01/2021;40;23,68;Curitiba
A21683;08/01/2021;49;21,87;Curitiba
A21684;09/01/2021;52;22,06;Curitiba
A21685;10/01/2021;53;22,27;Curitiba
A21686;11/01/2021;50;22,77;Curitiba
A21687;12/01/2021;41;24,23;Curitiba
A21688;13/01/2021;70;21,40;Curitiba
A21689;14/01/2021;71;19,34;Curitiba
A21690;15/01/2021;47;21,66;Curitiba
A21691;16/01/2021;58;21,83;Curitiba
A21692;17/01/2021;58;22,28;Curitiba
A21693;18/01/2021;69;20,27;Curitiba
A21694;19/01/2021;82;18,15;Curitiba
A21695;20/01/2021;76;19,20;Curitiba
A21696;21/01/2021;58;20,45;Curitiba
A21697;22/01/2021;60;20,48;Curitiba
A21698;23/01/2021;60;20,80;Curitiba
A21699;24/01/2021;72;19,87;Curitiba
A21700;25/01/2021;55;20,46;Curitiba
A21701;26/01/2021;47;22,00;Curitiba
A21702;27/01/2021;49;22,48;Curitiba
A21703;28/01/2021;55;21,60;Curitiba
A21704;29/01/2021;56;22,05;Curitiba
A21705;30/01/2021;66;21,15;Curitiba
A21706;31/01/2021;41;23,07;Curitiba
A21707;01/02/2021;52;23,18;Curitiba
A21708;02/02/2021;40;23,67;Curitiba
A21709;03/02/2021;33;24,27;Curitiba
A21710;04/02/2021;49;24,21;Curitiba
A21711;05/02/2021;28;20,90;Curitiba
A21712;07/02/2021;37;19,34;Curitiba
A21713;08/02/2021;40;18,84;Curitiba
A21714;09/02/2021;39;19,31;Curitiba
A21715;10/02/2021;44;19,53;Curitiba
A21716;11/02/2021;57;19,32;Curitiba
A21717;12/02/2021;54;19,54;Curitiba
A21718;13/02/2021;45;21,61;Curitiba
A21719;15/02/2021;44;20,56;Curitiba
A21720;16/02/2021;35;22,13;Curitiba
A21721;17/02/2021;28;22,34;Curitiba
A21722;18/02/2021;24;22,43;Curitiba
A21723;19/02/2021;32;21,33;Curitiba
A21724;20/02/2021;43;21,25;Curitiba
A21725;21/02/2021;40;21,71;Curitiba
A21726;22/02/2021;30;22,06;Curitiba
A21727;23/02/2021;30;23,90;Curitiba
A21728;24/02/2021;60;20,66;Curitiba
A21729;25/02/2021;61;19,78;Curitiba
A21730;26/02/2021;61;19,32;Curitiba
A21731;27/02/2021;76;18,70;Curitiba
A21732;28/02/2021;92;18,27;Curitiba
A21733;01/03/2021;61;19,07;Curitiba
A21734;02/03/2021;68;19,04;Curitiba
A21735;03/03/2021;58;19,67;Curitiba
A21736;04/03/2021;64;20,53;Curitiba
A21737;05/03/2021;63;20,42;Curitiba
A21738;06/03/2021;46;20,58;Curitiba
A21739;07/03/2021;57;19,72;Curitiba
A21740;08/03/2021;45;20,55;Curitiba
A21741;09/03/2021;43;19,50;Curitiba
A21742;10/03/2021;40;18,26;Curitiba
A21743;11/03/2021;34;20,63;Curitiba
A21744;12/03/2021;37;22,05;Curitiba
A21745;13/03/2021;41;22,38;Curitiba
A21746;14/03/2021;30;23,68;Curitiba
A21747;15/03/2021;51;21,85;Curitiba
A21748;16/03/2021;44;22,27;Curitiba
A21749;17/03/2021;46;22,92;Curitiba
A21750;18/03/2021;38;21,42;Curitiba
A21751;19/03/2021;66;19,59;Curitiba
A21752;20/03/2021;53;21,36;Curitiba
A21753;21/03/2021;42;24,06;Curitiba
A21754;22/03/2021;64;22,32;Curitiba
A21755;23/03/2021;54;21,82;Curitiba
A21756;24/03/2021;46;22,33;Curitiba
A21757;25/03/2021;53;21,95;Curitiba
A21758;26/03/2021;38;22,14;Curitiba
A21759;27/03/2021;44;22,54;Curitiba
A21760;29/03/2021;46;22,35;Curitiba
A21761;30/03/2021;61;19,16;Curitiba
A21762;31/03/2021;35;17,21;Curitiba
A21763;01/04/2021;35;16,61;Curitiba
A21764;02/04/2021;37;17,82;Curitiba
A21765;04/04/2021;52;18,51;Curitiba
A21766;05/04/2021;48;18,18;Curitiba
A21767;06/04/2021;61;17,90;Curitiba
A21768;07/04/2021;57;17,46;Curitiba
A21769;08/04/2021;49;18,72;Curitiba
A21770;09/04/2021;37;19,66;Curitiba
A21771;10/04/2021;33;20,67;Curitiba
A21772;11/04/2021;33;21,32;Curitiba
A21773;12/04/2021;52;20,72;Curitiba
A21774;13/04/2021;65;17,33;Curitiba
A21775;14/04/2021;48;16,80;Curitiba
A21776;15/04/2021;57;17,47;Curitiba
A21777;16/04/2021;48;18,30;Curitiba
A21778;17/04/2021;69;18,02;Curitiba
A21779;18/04/2021;59;17,53;Curitiba
A21780;19/04/2021;50;17,25;Curitiba
A21781;20/04/2021;58;16,94;Curitiba
A21782;21/04/2021;64;15,68;Curitiba
A21783;22/04/2021;51;15,62;Curitiba
A21784;23/04/2021;44;15,88;Curitiba
A21785;24/04/2021;40;17,29;Curitiba
A21786;26/04/2021;44;17,56;Curitiba
A21787;27/04/2021;56;16,70;Curitiba
A21788;28/04/2021;35;16,51;Curitiba
A21789;29/04/2021;54;14,52;Curitiba
A21790;30/04/2021;49;15,07;Curitiba
A21791;01/05/2021;57;15,08;Curitiba
A21792;02/05/2021;42;17,85;Curitiba
A21793;04/05/2021;32;19,18;Curitiba
A21794;05/05/2021;35;19,16;Curitiba
A21795;06/05/2021;44;18,19;Curitiba
A21796;07/05/2021;67;12,42;Curitiba
A21797;08/05/2021;67;12,79;Curitiba
A21798;09/05/2021;53;15,07;Curitiba
A21799;10/05/2021;41;16,29;Curitiba
A21800;11/05/2021;40;16,09;Curitiba
A21801;12/05/2021;;12,88;Curitiba
A21802;13/05/2021;61;12,85;Curitiba
A21803;14/05/2021;64;13,47;Curitiba
A21804;15/05/2021;55;14,38;Curitiba
A21805;16/05/2021;44;16,17;Curitiba
A21806;17/05/2021;53;16,46;Curitiba
A21807;18/05/2021;28;15,17;Curitiba
A21808;19/05/2021;29;15,02;Curitiba
A21809;21/05/2021;32;17,82;Curitiba
A21810;22/05/2021;55;17,50;Curitiba
A21811;23/05/2021;38;16,05;Curitiba
A21812;27/05/2021;41;16,23;Curitiba
A21813;28/05/2021;52;18,27;Curitiba
A21814;30/05/2021;75;15,76;Curitiba
A21815;31/05/2021;77;14,02;Curitiba
A21816;03/06/2021;;17,93;Curitiba
A21817;04/06/2021;;17,77;Curitiba
A21818;05/06/2021;;18,88;Curitiba
A21819;06/06/2021;;16,59;Curitiba
A21820;07/06/2021;;13,76;Curitiba
A21821;08/06/2021;;13,95;Curitiba
A21822;09/06/2021;;15,12;Curitiba
A21823;10/06/2021;;16,13;Curitiba
A21824;15/06/2021;;12,43;Curitiba
A21825;16/06/2021;;11,90;Curitiba
A21826;17/06/2021;;11,29;Curitiba
A21827;18/06/2021;;12,07;Curitiba
A21828;19/06/2021;;12,24;Curitiba
A21829;20/06/2021;;13,17;Curitiba
A21830;22/06/2021;;12,67;Curitiba
A21831;23/06/2021;;13,01;Curitiba
A21832;24/06/2021;;15,51;Curitiba
A21833;25/06/2021;;17,76;Curitiba
A21834;26/06/2021;;17,14;Curitiba
A21835;27/06/2021;;19,27;Curitiba
A21836;11/07/2021;;15,16;Curitiba
A21837;13/07/2021;;16,18;Curitiba
A21838;14/07/2021;;16,72;Curitiba
A21839;15/07/2021;;17,83;Curitiba
A21840;16/07/2021;;12,69;Curitiba
A21841;17/07/2021;;14,60;Curitiba
A21842;26/07/2021;;18,24;Curitiba
A21843;27/07/2021;;16,47;Curitiba
A21844;03/08/2021;;12,30;Curitiba
A21845;05/08/2021;;12,76;Curitiba
A21846;06/08/2021;;14,42;Curitiba
A21847;07/08/2021;;15,66;Curitiba
A21848;09/08/2021;;18,48;Curitiba
A21849;10/08/2021;;19,61;Curitiba
A21850;11/08/2021;;12,10;Curitiba
A21851;14/08/2021;;12,08;Curitiba
A21852;15/08/2021;;15,18;Curitiba
A21853;16/08/2021;;14,72;Curitiba
A21854;17/08/2021;;18,92;Curitiba
A21855;18/08/2021;;20,60;Curitiba
A21856;19/08/2021;;20,86;Curitiba
A21857;20/08/2021;;20,91;Curitiba
A21858;21/08/2021;;18,78;Curitiba
A21859;22/08/2021;;19,94;Curitiba
A21860;23/08/2021;;21,08;Curitiba
A21861;24/08/2021;;21,79;Curitiba
A21862;25/08/2021;;24,04;Curitiba
A21863;26/08/2021;;19,11;Curitiba
A21864;27/08/2021;;12,22;Curitiba
A21865;28/08/2021;;12,95;Curitiba
A21866;29/08/2021;;13,25;Curitiba
A21867;30/08/2021;;13,80;Curitiba
A21868;31/08/2021;;15,08;Curitiba
A21869;01/09/2021;;16,61;Curitiba
A21870;02/09/2021;;18,00;Curitiba
A21871;04/09/2021;;18,28;Curitiba
A21872;05/09/2021;;19,71;Curitiba
A21873;06/09/2021;;16,54;Curitiba
A21874;07/09/2021;;15,94;Curitiba
A21875;08/09/2021;;19,83;Curitiba
A21876;09/09/2021;;18,97;Curitiba
A21877;10/09/2021;;17,13;Curitiba
A21878;11/09/2021;;15,81;Curitiba
A21879;12/09/2021;;19,60;Curitiba
A21880;14/09/2021;;21,23;Curitiba
A21881;15/09/2021;;15,75;Curitiba
A21882;16/09/2021;;11,97;Curitiba
A21883;17/09/2021;;13,80;Curitiba
A21884;18/09/2021;;18,80;Curitiba
A21885;19/09/2021;;20,76;Curitiba
A21886;20/09/2021;;22,85;Curitiba
A21887;22/09/2021;;12,37;Curitiba
A21888;23/09/2021;;12,83;Curitiba
A21889;24/09/2021;;14,82;Curitiba
A21890;25/09/2021;;17,43;Curitiba
A21891;26/09/2021;;19,52;Curitiba
A21892;27/09/2021;;20,74;Curitiba
A21893;28/09/2021;;22,16;Curitiba
A21894;29/09/2021;;18,76;Curitiba
A21895;30/09/2021;;15,87;Curitiba
A21896;01/10/2021;;15,45;Curitiba
A21897;02/10/2021;;16,61;Curitiba
A21898;03/10/2021;;16,28;Curitiba
A21899;04/10/2021;;15,13;Curitiba
A21900;05/10/2021;;14,82;Curitiba
A21901;06/10/2021;;16,59;Curitiba
A21902;07/10/2021;;14,62;Curitiba
A21903;08/10/2021;;14,35;Curitiba
A21904;09/10/2021;;14,27;Curitiba
A21905;10/10/2021;;14,63;Curitiba
A21906;11/10/2021;;14,98;Curitiba
A21907;12/10/2021;;17,36;Curitiba
A21908;13/10/2021;;18,21;Curitiba
A21909;14/10/2021;;19,87;Curitiba
A21910;15/10/2021;;17,87;Curitiba
A21911;19/11/2006;67;22,54;Cascavel
A21912;20/11/2006;73;19,56;Cascavel
A21913;21/11/2006;47;22,12;Cascavel
A21914;22/11/2006;33;25,71;Cascavel
A21915;23/11/2006;31;27,09;Cascavel
A21916;24/11/2006;42;25,40;Cascavel
A21917;25/11/2006;63;23,37;Cascavel
A21918;26/11/2006;49;25,50;Cascavel
A21919;28/11/2006;69;23,09;Cascavel
A21920;29/11/2006;49;24,73;Cascavel
A21921;30/11/2006;32;25,22;Cascavel
A21922;01/12/2006;34;24,78;Cascavel
A21923;02/12/2006;29;24,69;Cascavel
A21924;03/12/2006;44;0,26;Cascavel
A21925;04/12/2006;48;26,40;Cascavel
A21926;05/12/2006;49;26,27;Cascavel
A21927;07/12/2006;73;22,90;Cascavel
A21928;08/12/2006;74;22,80;Cascavel
A21929;09/12/2006;50;24,52;Cascavel
A21930;11/12/2006;52;24,68;Cascavel
A21931;13/12/2006;44;24,93;Cascavel
A21932;14/12/2006;52;26,33;Cascavel
A21933;15/12/2006;48;27,33;Cascavel
A21934;16/12/2006;36;27,92;Cascavel
A21935;17/12/2006;43;28,23;Cascavel
A21936;18/12/2006;41;28,46;Cascavel
A21937;20/12/2006;61;24,23;Cascavel
A21938;21/12/2006;76;22,72;Cascavel
A21939;22/12/2006;76;22,92;Cascavel
A21940;24/12/2006;74;24,03;Cascavel
A21941;27/12/2006;51;25,40;Cascavel
A21942;29/12/2006;65;23,70;Cascavel
A21943;30/12/2006;48;25,17;Cascavel
A21944;31/12/2006;54;25,37;Cascavel
A21945;01/01/2007;54;25,51;Cascavel
A21946;02/01/2007;58;24,92;Cascavel
A21947;03/01/2007;83;23,10;Cascavel
A21948;04/01/2007;79;23,49;Cascavel
A21949;05/01/2007;68;25,10;Cascavel
A21950;06/01/2007;53;26,51;Cascavel
A21951;07/01/2007;67;25,44;Cascavel
A21952;08/01/2007;61;25,77;Cascavel
A21953;09/01/2007;72;24,30;Cascavel
A21954;10/01/2007;56;25,40;Cascavel
A21955;11/01/2007;76;24,18;Cascavel
A21956;12/01/2007;89;22,87;Cascavel
A21957;13/01/2007;56;26,06;Cascavel
A21958;14/01/2007;32;25,45;Cascavel
A21959;15/01/2007;48;23,98;Cascavel
A21960;16/01/2007;42;25,10;Cascavel
A21961;17/01/2007;76;22,19;Cascavel
A21962;18/01/2007;64;24,42;Cascavel
A21963;19/01/2007;64;23,96;Cascavel
A21964;20/01/2007;73;21,89;Cascavel
A21965;21/01/2007;55;23,25;Cascavel
A21966;22/01/2007;57;24,01;Cascavel
A21967;23/01/2007;59;24,56;Cascavel
A21968;24/01/2007;50;25,43;Cascavel
A21969;25/01/2007;59;25,68;Cascavel
A21970;26/01/2007;64;25,13;Cascavel
A21971;27/01/2007;53;26,00;Cascavel
A21972;28/01/2007;78;23,49;Cascavel
A21973;29/01/2007;55;24,12;Cascavel
A21974;30/01/2007;45;25,09;Cascavel
A21975;31/01/2007;49;25,07;Cascavel
A21976;01/02/2007;44;27,22;Cascavel
A21977;02/02/2007;42;27,91;Cascavel
A21978;03/02/2007;49;25,24;Cascavel
A21979;04/02/2007;59;25,16;Cascavel
A21980;06/02/2007;72;23,17;Cascavel
A21981;07/02/2007;64;23,52;Cascavel
A21982;08/02/2007;42;25,97;Cascavel
A21983;09/02/2007;55;25,22;Cascavel
A21984;10/02/2007;77;24,19;Cascavel
A21985;11/02/2007;41;26,00;Cascavel
A21986;12/02/2007;46;24,67;Cascavel
A21987;13/02/2007;36;24,69;Cascavel
A21988;14/02/2007;30;24,63;Cascavel
A21989;15/02/2007;34;24,49;Cascavel
A21990;16/02/2007;45;25,63;Cascavel
A21991;17/02/2007;56;24,25;Cascavel
A21992;18/02/2007;66;22,52;Cascavel
A21993;19/02/2007;83;21,82;Cascavel
A21994;20/02/2007;59;23,69;Cascavel
A21995;21/02/2007;61;23,95;Cascavel
A21996;22/02/2007;43;27,04;Cascavel
A21997;23/02/2007;41;27,92;Cascavel
A21998;24/02/2007;41;27,91;Cascavel
A21999;25/02/2007;50;24,38;Cascavel
A22000;26/02/2007;44;24,06;Cascavel
A22001;27/02/2007;41;25,70;Cascavel
A22002;28/02/2007;43;26,32;Cascavel
A22003;01/03/2007;41;27,07;Cascavel
A22004;02/03/2007;47;25,66;Cascavel
A22005;03/03/2007;56;24,11;Cascavel
A22006;04/03/2007;41;26,37;Cascavel
A22007;05/03/2007;31;27,78;Cascavel
A22008;06/03/2007;30;28,46;Cascavel
A22009;07/03/2007;29;27,87;Cascavel
A22010;08/03/2007;30;27,29;Cascavel
A22011;09/03/2007;31;27,49;Cascavel
A22012;10/03/2007;49;24,26;Cascavel
A22013;11/03/2007;46;24,94;Cascavel
A22014;12/03/2007;49;25,35;Cascavel
A22015;13/03/2007;58;24,35;Cascavel
A22016;15/03/2007;57;23,90;Cascavel
A22017;16/03/2007;57;24,62;Cascavel
A22018;18/03/2007;48;21,32;Cascavel
A22019;19/03/2007;47;20,01;Cascavel
A22020;20/03/2007;46;20,94;Cascavel
A22021;21/03/2007;36;22,66;Cascavel
A22022;23/03/2007;42;25,37;Cascavel
A22023;24/03/2007;46;25,61;Cascavel
A22024;25/03/2007;42;26,52;Cascavel
A22025;26/03/2007;41;27,17;Cascavel
A22026;27/03/2007;34;27,55;Cascavel
A22027;28/03/2007;33;28,19;Cascavel
A22028;29/03/2007;36;28,62;Cascavel
A22029;30/03/2007;34;27,57;Cascavel
A22030;01/04/2007;46;25,24;Cascavel
A22031;02/04/2007;38;26,86;Cascavel
A22032;03/04/2007;47;25,92;Cascavel
A22033;04/04/2007;35;26,15;Cascavel
A22034;05/04/2007;48;24,35;Cascavel
A22035;07/04/2007;78;20,65;Cascavel
A22036;08/04/2007;61;20,73;Cascavel
A22037;09/04/2007;53;19,83;Cascavel
A22038;10/04/2007;45;20,72;Cascavel
A22039;11/04/2007;47;22,13;Cascavel
A22040;12/04/2007;75;20,27;Cascavel
A22041;14/04/2007;57;23,95;Cascavel
A22042;16/04/2007;46;24,33;Cascavel
A22043;17/04/2007;53;24,16;Cascavel
A22044;18/04/2007;49;23,27;Cascavel
A22045;19/04/2007;50;22,95;Cascavel
A22046;20/04/2007;50;23,88;Cascavel
A22047;21/04/2007;50;23,64;Cascavel
A22048;22/04/2007;52;23,87;Cascavel
A22049;23/04/2007;50;23,97;Cascavel
A22050;24/04/2007;60;23,13;Cascavel
A22051;25/04/2007;81;21,83;Cascavel
A22052;26/04/2007;93;20,86;Cascavel
A22053;27/04/2007;49;15,40;Cascavel
A22054;28/04/2007;55;16,47;Cascavel
A22055;30/04/2007;62;21,03;Cascavel
A22056;01/05/2007;60;22,54;Cascavel
A22057;02/05/2007;60;23,20;Cascavel
A22058;03/05/2007;46;22,53;Cascavel
A22059;04/05/2007;55;21,80;Cascavel
A22060;05/05/2007;53;21,61;Cascavel
A22061;06/05/2007;40;22,37;Cascavel
A22062;07/05/2007;68;20,64;Cascavel
A22063;08/05/2007;86;15,07;Cascavel
A22064;09/05/2007;40;9,59;Cascavel
A22065;11/05/2007;53;17,52;Cascavel
A22066;12/05/2007;49;19,47;Cascavel
A22067;13/05/2007;61;21,07;Cascavel
A22068;14/05/2007;60;17,97;Cascavel
A22069;15/05/2007;58;19,09;Cascavel
A22070;16/05/2007;59;21,48;Cascavel
A22071;17/05/2007;88;19,42;Cascavel
A22072;18/05/2007;93;16,42;Cascavel
A22073;19/05/2007;79;17,10;Cascavel
A22074;20/05/2007;89;18,07;Cascavel
A22075;21/05/2007;67;20,39;Cascavel
A22076;22/05/2007;72;18,18;Cascavel
A22077;23/05/2007;59;14,54;Cascavel
A22078;24/05/2007;50;8,77;Cascavel
A22079;25/05/2007;40;10,57;Cascavel
A22080;27/05/2007;43;15,62;Cascavel
A22081;28/05/2007;52;13,83;Cascavel
A22082;29/05/2007;37;9,10;Cascavel
A22083;30/05/2007;33;7,63;Cascavel
A22084;31/05/2007;56;11,26;Cascavel
A22085;01/06/2007;69;16,72;Cascavel
A22086;02/06/2007;62;14,11;Cascavel
A22087;03/06/2007;36;10,82;Cascavel
A22088;04/06/2007;31;10,27;Cascavel
A22089;05/06/2007;29;12,15;Cascavel
A22090;06/06/2007;41;15,88;Cascavel
A22091;07/06/2007;53;20,25;Cascavel
A22092;08/06/2007;42;21,65;Cascavel
A22093;09/06/2007;39;21,57;Cascavel
A22094;10/06/2007;38;21,69;Cascavel
A22095;11/06/2007;36;21,31;Cascavel
A22096;12/06/2007;34;21,16;Cascavel
A22097;13/06/2007;28;21,53;Cascavel
A22098;14/06/2007;31;21,45;Cascavel
A22099;15/06/2007;45;20,73;Cascavel
A22100;16/06/2007;56;13,32;Cascavel
A22101;18/06/2007;27;22,17;Cascavel
A22102;19/06/2007;33;21,58;Cascavel
A22103;20/06/2007;32;22,49;Cascavel
A22104;21/06/2007;32;21,45;Cascavel
A22105;22/06/2007;28;21,36;Cascavel
A22106;24/06/2007;60;16,83;Cascavel
A22107;25/06/2007;60;16,04;Cascavel
A22108;26/06/2007;61;18,17;Cascavel
A22109;27/06/2007;73;14,32;Cascavel
A22110;28/06/2007;64;10,47;Cascavel
A22111;29/06/2007;48;11,10;Cascavel
A22112;30/06/2007;26;13,79;Cascavel
A22113;01/07/2007;32;16,17;Cascavel
A22114;02/07/2007;34;18,70;Cascavel
A22115;03/07/2007;34;19,16;Cascavel
A22116;04/07/2007;26;19,94;Cascavel
A22117;06/07/2007;25;22,53;Cascavel
A22118;07/07/2007;30;23,09;Cascavel
A22119;08/07/2007;44;22,37;Cascavel
A22120;09/07/2007;67;18,98;Cascavel
A22121;10/07/2007;78;11,23;Cascavel
A22122;11/07/2007;85;7,68;Cascavel
A22123;13/07/2007;70;15,18;Cascavel
A22124;14/07/2007;47;20,05;Cascavel
A22125;16/07/2007;58;16,46;Cascavel
A22126;17/07/2007;87;17,54;Cascavel
A22127;18/07/2007;69;11,69;Cascavel
A22128;19/07/2007;37;12,47;Cascavel
A22129;20/07/2007;28;15,64;Cascavel
A22130;21/07/2007;35;17,42;Cascavel
A22131;22/07/2007;50;20,96;Cascavel
A22132;23/07/2007;39;12,76;Cascavel
A22133;24/07/2007;66;11,26;Cascavel
A22134;25/07/2007;35;10,36;Cascavel
A22135;26/07/2007;32;8,33;Cascavel
A22136;27/07/2007;23;11,71;Cascavel
A22137;28/07/2007;18;15,33;Cascavel
A22138;29/07/2007;19;12,54;Cascavel
A22139;30/07/2007;50;11,92;Cascavel
A22140;31/07/2007;38;15,54;Cascavel
A22141;01/08/2007;32;20,06;Cascavel
A22142;03/08/2007;51;16,83;Cascavel
A22143;04/08/2007;85;11,82;Cascavel
A22144;05/08/2007;58;14,12;Cascavel
A22145;06/08/2007;32;19,16;Cascavel
A22146;07/08/2007;26;14,90;Cascavel
A22147;08/08/2007;33;17,96;Cascavel
A22148;09/08/2007;29;23,14;Cascavel
A22149;10/08/2007;33;19,86;Cascavel
